Country,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Greece,,,,2,19,36,54,71,88,87,87,86,86,85,84,84,83,83,83,83,83,94,94,99,99,99
Grenada,,,,,,,,,,33,96,98,97,83,99,91,96,99,99,97,95,97,97,97,92,96
Guatemala,,,,,,,,,,,,,,,87,89,85,95,92,94,85,96,85,73,74,80
Guinea,,,,,,,,,,,,,,,,,,,57,64,63,62,63,51,54,57
"Guinea Bissau",,,,,,,,,,,,,,,,,,,80,83,86,87,87,87,87,87
Guyana,,,,,,,,,,,85,91,90,91,93,93,94,93,98,95,93,97,98,98,95,97
Haiti,,,,,,,,,,,,,,,,,,,,,,,68,48,60,58
Honduras,,,,,,,,,,93,95,94,91,93,97,94,93,92,97,97,97,97,97,97,97,97
Hungary,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
Iceland,99,99,99,99,99,99,99,99,98,98,92,95,97,99,95,97,97,98,96,96,95,89,91,90,92,91
India,,,,,,,,,,,,,,,,,,,,,,,20,20,45,80
Indonesia,,,,,,,,,,,,,,,,,,,,,,,4,30,78,79
Iran,,,,,,,,,,,,,,,,,,,,,,,,,98,99
Iraq,,,,,,,,,,,,,,,,,,,,,,36,68,64,58,63
Ireland,,,,,,,76,84,86,85,84,83,86,89,90,91,92,93,93,94,95,95,95,96,95,95
Israel,,,,92,93,92,92,94,93,93,94,91,93,95,93,94,95,94,96,95,94,94,96,95,95,94
Italy,,,,,,,,,,55,70,83,90,94,95,96,96,96,96,95,96,96,95,94,93,93
Jamaica,,,,,,,,,,,,,35,98,99,97,91,91,90,94,91,96,93,92,91,99
Japan,,,,,,,,,,,,,,,,,,,,,,,,,96,99
Jordan,,,,,,,,,,,59,95,97,95,95,98,98,97,98,98,98,98,98,98,99,98
Kazakhstan,,,,,,,,,,,,,,,,,,49,97,96,95,97,98,95,98,82
Kenya,,,,,,,,,,,,84,73,73,76,80,81,88,88,90,96,94,93,92,89,89
Kiribati,,,,,,,,,,,,,,,,,,83,86,91,95,94,95,75,82,81
Kuwait,,,,,,,,94,94,98,99,99,99,98,99,99,99,99,99,98,99,98,99,95,99,99
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,96,96,96,97,96,97,96
Laos,,,,,,,,,,,,,,,,,,,,74,78,79,87,88,89,82
Latvia,,,,10,58,35,67,47,76,79,84,87,96,98,99,96,94,94,94,90,91,90,94,92,94,98
Lebanon,,,,,,,,,,,,,74,75,77,78,80,81,81,81,81,81,81,81,81,81
Lesotho,,,,,,,,,,,,,,,,,,,91,94,96,95,93,93,93,93
Liberia,,,,,,,,,,,,,,,,,,64,64,47,77,80,76,50,52,79
Libya,,,,,,,,,,,,,,,,,56,98,98,98,98,98,96,94,97,97
Lithuania,,,,,,,,,2,2,4,5,10,35,61,94,95,96,98,95,92,93,93,93,93,94
Luxembourg,,,,,,,86,88,91,93,96,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99
Madagascar,,,,,,,,,,,,,,,,,,52,77,71,73,70,74,73,69,77
Malawi,,,,,,,,,,,,64,84,89,93,99,87,91,93,93,97,96,89,91,88,84
Malaysia,,,,,,,,,,,,,,71,85,89,90,95,95,95,95,99,97,97,99,98
Maldives,,,,,,,,,,,,,,,,,,,,,,,58,99,99,99
Mali,,,,,,,,,,,,,,,1,16,44,74,73,73,66,66,69,73,64,68
Malta,,,,,,38,64,89,91,93,84,84,84,83,83,83,72,72,73,76,96,99,99,99,97,97
"Marshall Islands",,,,,,,,,,45,45,80,70,46,69,60,83,92,99,92,80,67,66,65,70,58
Mauritania,,,,,,,,,,,,,,,,,,,64,64,75,80,80,84,73,73
Mauritius,,,,,,,,,,,,,,,,96,96,99,99,99,98,98,98,97,97,96
Mexico,,,,,,,,,,97,97,97,98,98,98,98,98,96,95,95,97,99,83,87,87,97
Micronesia,,,,,,,,,40,75,73,70,68,65,74,59,79,73,73,70,72,66,68,65,61,61
Monaco,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
Mongolia,,,,,,,,,,,,,,,28,56,78,96,97,96,99,99,98,99,99,99
Montenegro,,,,,,,,,,,,,,,,90,89,93,87,90,90,94,94,91,89,89
Morocco,,,,,,,,,,,,,,,,,91,99,99,99,99,99,99,99,99,99
Mozambique,,,,,,,,,,,,,,,,,,,74,74,76,76,78,79,80,80
"Burma (Myanmar)",,,,,,,,,,,,,,,,,,,,,,,75,88,89,90
Namibia,,,,,,,,,,,,,,,,,,,,83,82,84,89,88,92,92
Nauru,,,,,,,,,,,,,,,,,,,99,99,99,79,87,95,91,91
Nepal,,,,,,,,,,,,,,,,,,,,,92,90,92,92,91,87
Netherlands,,,,,,,96,96,96,96,96,96,97,97,96,96,97,97,97,97,97,97,97,96,96,95
"New Zealand",,,,,,,86,81,88,90,90,88,85,83,80,80,78,86,98,89,94,93,92,93,92,92
Nicaragua,,,,,,,,,80,83,87,85,86,79,86,88,93,97,98,98,98,98,98,98,98,98
Niger,,,,,,,,,,,,,,,,,,,71,70,75,71,67,68,65,67
Nigeria,,,,,,,,,,,,,,,,,,,,,,10,30,49,49,49
Niue,,,,,,,,,,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
Norway,,,,,,97,96,95,94,93,93,95,94,94,93,95,95,94,95,94,95,95,95,94,95,96
Oman,,,,,,,,,,,,97,99,99,99,98,99,99,98,99,99,98,98,99,99,99
Pakistan,,,,,,,,,,,,,,,,,,,76,82,74,72,72,72,72,72
Palau,,,,,,,,74,96,96,93,90,94,98,98,98,95,92,48,66,85,89,99,99,89,98
Panama,,,,,,,,,,,99,99,98,95,92,88,85,86,85,94,87,85,80,80,73,73
"Papua New Guinea",,,,,,,,,,,,,,,,,,,73,67,72,74,79,73,73,72
Paraguay,,,,,,,,,,,,,86,92,93,92,88,87,85,89,89,87,86,87,93,93
Peru,,,,,,,,12,28,43,38,40,41,96,94,94,93,93,93,93,91,95,88,88,90,89
Philippines,,,,,,,,,,,,,,,,,,,,1,14,22,89,67,60,86
Poland,,,,,,,,,,,,,,,22,31,88,98,99,99,99,99,99,98,98,98
Portugal,,,,,,,,95,91,86,90,94,99,95,93,97,97,97,96,97,97,98,98,98,98,98
Qatar,,,,,,,92,94,92,80,93,96,92,96,97,96,94,97,99,97,93,97,93,89,99,98
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,97,98,98
Moldova,,,,,,,,,,,,,,,,,,,47,63,78,90,89,89,86,89
Romania,,,,,,,,,,,,,,,,,,,,,89,92,91,90,89,89
Rwanda,,,,,,,,,,,,88,96,89,95,99,97,97,97,97,97,98,98,98,98,98
"Saint Kitts and Nevis",,,,,,,,,,12,99,95,99,95,99,99,99,97,97,96,98,98,97,98,94,98
"Saint Lucia",,,,,,,,,,,,14,84,91,95,85,99,96,95,97,99,98,99,99,99,95
"Saint Vincent and Grenadines",,,,,,,,,,,,,27,99,99,99,99,99,99,99,96,97,98,98,99,99
Samoa,,,,,,,,,,,,,,,,,,32,37,52,56,64,60,56,59,55
"San Marino",65,69,72,76,80,84,88,92,95,92,93,95,96,98,94,95,92,87,92,78,85,96,69,79,75,65
"Saint Thomas and Principe",,,,,,,,,,,,,,,,,,,,98,96,96,97,95,96,96
"Saudi Arabia",,,,,,,,,,,,95,95,96,96,96,96,98,98,98,98,98,98,98,98,98
Senegal,,,,,,,,,,,,,,,18,89,94,88,86,89,92,91,92,89,89,93
Serbia,,,,,,,,,,,,,,,,42,89,98,94,91,93,90,92,94,95,92
Seychelles,,,,,,,,,,,,,,,,,,,,99,99,98,98,99,97,96
"Sierra Leone",,,,,,,,,,,,,,,,,63,77,84,86,89,91,92,83,86,84
Singapore,,,,,,,,,,,,,,,,,,,,,,,85,86,96,96
Slovakia,,,,,,3,30,36,47,59,70,92,99,99,99,99,99,99,99,99,99,99,98,97,96,96
Slovenia,,,,,,,,,,,93,93,95,94,95,97,97,97,96,96,96,96,95,95,95,94
"Solomon Islands",,,,,,,,,,,,,,,,,,89,92,90,99,99,94,88,98,99
Somalia,,,,,,,,,,,,,,,,,,,,,,,42,42,42,42
"South Africa",,,,,,,,,,73,71,70,69,75,82,84,84,80,77,72,69,65,73,77,75,66
"South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,31,26
Spain,,,,,,,,82,82,92,96,97,98,97,96,98,96,97,96,97,97,97,96,96,97,97
"Sri Lanka",,,,,,,,,,,,,,,,,,,,99,99,99,99,99,99,99
"West Bank and Gaza",,,,,,,,,,,,,,,,,96,96,97,99,99,97,99,99,99,99
Sudan,,,,,,,,,,,,,,,,,,78,72,75,93,92,93,94,93,93
Suriname,,,,,,,,,,,,,,,83,84,84,84,87,86,86,84,86,85,89,91
Swaziland,,,,,,,,,,,,,,,,,,,89,89,91,95,98,98,90,90
Sweden,55,90,99,99,99,99,99,99,98,98,98,98,99,99,98,98,98,98,98,98,98,98,98,98,98,98
Switzerland,,,,,,,,77,91,91,91,91,91,91,93,93,93,95,95,95,95,95,95,95,97,97
Syria,,,,,,,,,,,84,83,82,81,80,80,80,79,80,80,72,45,41,43,41,42
Tajikistan,,,,,,,,,,,,,,,,,,46,93,93,96,94,96,97,96,97
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,13,82,89,96,95,97,94,89,94
"Timor Leste",,,,,,,,,,,,,,,,,,,,,,,82,77,76,85
Togo,,,,,,,,,,,,,,,,,,24,78,83,85,84,84,87,88,89
Tonga,,,,,,,,,,,,,,,82,82,82,81,81,81,82,77,82,80,78,78
"Trinidad and Tobago",,,,,,,,8,49,74,85,59,92,94,95,89,88,90,90,90,90,92,92,92,90,97
Tunisia,,,,,,,,,,,,,96,97,80,73.8333,67.6667,61.5,55.3333,49.1667,43,97,98,98,98,98
Turkey,,,,,,,,,,,,,,,,,76,96,96,97,97,97,98,96,97,98
Turkmenistan,,,,,,,,,,,,,,,,,,,,58,71,97,97,97,99,98
Tuvalu,,,,,,,,,,,,,,,,,,,84,89,96,97,90,89,96,94
Uganda,,,,,,,,,,,,29,44,62,64,64,73,71,79,80,82,78,78,78,78,78
Ukraine,,,,,,,,,,,,,,,,11,46,81,66,51,26,83,83,38,38,47
"United Arab Emirates",,,,,,,,,94,92,92,94,94,94,94,92,92,92,93,94,95,96,98,99,99,99
"United Kingdom",,,89,93,94,95,92,91,92,91,91,91,91,92,91,92,92,92,93,94,95,95,95,95,96,94
Tanzania,,,,,,,,,,,,,,,,,,,85,91,90,92,91,97,98,97
"United States",,,,,91,91,93,93,94,93,93,93,94,94,94,93,93,91,84,90,94,93,93,93,93,93
Uruguay,,,,,,,84,75,91,88,90,95,91,94,96,95,94,94,95,95,95,95,94,95,95,95
Uzbekistan,,,,,,,,,,,,,,,,,,,98,99,99,99,99,99,99,99
Vanuatu,,,,,,,,,,,,,,,,,,,,,64,64,64,64,64,64
Venezuela,,,,,,,,,,2,34,59,54,60,87,71,62,51,84,78,78,81,82,78,87,84
Vietnam,,,,,,,,,,,,,,,,,,,,63,95,97,59,95,97,96
Yemen,,,,,,,,,,,,,,,43,73,75,75,74,75,69,67,73,73,69,71
Zambia,,,,,,,,,,,,,,83,82,81,80,87,94,83,81,78,79,86,90,91
Zimbabwe,,,,,,,,,,,,,,,,,,75,73,90,94,97,95,91,87,90
