Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Bahamas,,,,,,232000,245000,252000,268000,314000,345000,740000,724000,699000,705900,860500,958200,995000,1066000,1150000,1090000,1090000,835000,862000,862000,936900,977500,703700,701000,1719400,1860623,1625689,1543274,1601347,900000,1020000,1033407,1089636,1088876,979042,967914,1056129.595,1048391.067,576996,991463.3289,900027.5229,937476.038
Bahrain,241000,280000,320000,350000,127500,173000,240100,299800,374500,456500,521500,577800,569800,601800,674200,717500,647400,621500,698400,752800,770900,875500,981100,1080000,1150600,1072500,1200300,1164600,1207000,1307000,1382461,1250076,1255713,1850491,2284547,2870740,3456933,4043126,4629319,5215512,6028980,5590998.041,5861786.999,4626648,5171496,5313756,5220218
Bangladesh,,,,490000,431400,490500,453300,470300,544200,624200,613700,591400,621500,623000,741800,845300,852400,861000,1004900,997400,1044100,1020800,1051500,1083100,1215900,1261400,1252000,1314700,1152500,1215400,1331369,1449980,1536102,1587606,1650276,1634473,1729451,1242865,1224222,1409414,1818901.019,2022388.572,2195061.68,2781708,3051914.733,3997814.282,3815869.645
Barbados,,11500,19700,23700,25600,32600,33700,42300,50200,53900,45500,60800,43800,34500,55000,32400,52400,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,,,,,,,,,,,,,,,,,,,,,,,,804900,804900,804900,843000,230900,225500,212300,210899,221714,204908,234273,274185,281877,307403,344290,351165,333252,652142,737599,943081,1159500,1317732,1489035,2057194
Belgium,1366200,1402000,1457700,1562900,1606700,1585200,1682000,1839400,1976500,2042900,1974200,2053000,2000800,1956600,2031600,2188400,2233200,2362100,2604600,2812100,3132700,3018200,3146300,3650600,4192900,5000900,5173600,6872100,8748400,9965200,10738119,8489007,2341816,2904114,3264582,3340509,3641155,4078094,5878585,4858700,7528586.304,8638553.1,9508165.315,9521421,10535219,11473054.58,12545322.4
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143928,179471.4135,448015.914,513175.6,877765,935603.636,990498.494
Benin,29500,31000,25900,28100,31500,35000,40400,45400,52200,57300,61100,74800,78300,79500,80400,86000,108400,104100,103700,74000,76300,66300,66300,68200,69200,74100,75100,85500,90500,83900,77273,46364,47102.7576,47841.5152,48580.2727,49319.0303,50057.7879,50796.5455,51535.303,52274.0606,53012.81818,58314.1,58314.1,137640,60264,112392.36,899.138
Bhutan,,,,,,,,,,,,,,,,,,,8000,8000,8000,8000,8700,8700,8700,29700,35000,36100,36100,30700,34425,35114,40859,36365,45456,49092,51056,53609,52805,49056,181537.3717,226153.1266,193405,207996,302160,162864.24,224101.194
Bolivia,244000,331100,379000,375700,475000,652500,744700,862300,1015600,1225500,1342000,1220300,1160100,1299000,1359500,1343300,1300700,1232600,1266700,1272600,1237600,1200000,1214400,1117000,1175200,1223700,1783500,2250800,2115500,1872600,1756608,1557128,1508700,1770774,1824313,1892343,1443165,1744663,1718196,1537032,1781340,2125912.527,2206069.761,2027888,3563043.583,4115271.793,3678738.996
"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,60100,69142,64993,65643,72864,69553.8,66243.6,62933.4,59623.2,56313,79977,56485.16182,40182.43977,24874.08963,15000,36636,7071,
Botswana,,,,,,,,,,10400,39000,50000,46700,50300,54500,58900,54000,60100,57700,82100,101300,102300,111200,122600,100500,99900,104000,116400,123700,144100,163909,169526,179041,188842,212951,229987,213587,227624,236182,233515,290195,415864.0844,415130.021,270996,205992,226549,254396
Brazil,3339800,3911000,4671400,5842400,6855500,7772900,8799000,9514400,10621300,11856900,13008100,12594600,13168300,12605900,12948400,13402900,17194700,17068600,17010900,19410800,19149600,19153100,16388500,16535600,17898600,20196100,22011500,24307000,28091100,28205300,31287784,34285574,35889538,32372040,35263795,37661733,40945038,45286990,58763225,67945578,74627064,87860363,94752568,95591641,100403628,102039359,94142377
Brunei,,,,,,,,,,,,,,,184400,198900,206600,247000,279000,300000,307000,307000,410000,604100,769400,916200,856900,876800,876800,808000,863547,1007542,1035795,956133,1079578,977516,1041478,1017028,1075754,999375,1263270,1312935,1044170,1139784,1061148,1150003,1168609
Bulgaria,988900,985200,1025000,1085000,1130000,1150000,1370000,1400000,1500000,1755000,1787500,1787000,1675000,1790000,1950000,2090000,1965300,2095000,2163600,1997700,1907000,645700,814000,915800,789200,862700,718200,721700,827700,734700,535246,233963,62798,310952,476277,653703,808451,855229,1073496,798165,801840,932868,973062,1013220,1060147,1063498,1092333.425
"Burkina Faso",30100,31600,26500,28700,32500,36200,41900,47200,54700,59800,72800,75800,78200,93200,93400,100200,158400,126600,126200,131500,136600,126600,126600,128500,129500,137500,138400,96600,101600,147200,143529,100286,53236,54475,61364,66273,73131,77810,80543,79345,160000,133709.7792,125693.6964,138996,117420,122589.24,144949.869
Burundi,,,,,,,4000,4500,5000,5500,11000,5000,5500,6000,8800,8600,5500,21000,11200,7800,8300,8300,8900,8900,8900,9400,9400,12000,12000,,,,,,,,,,,,,,,,,,
"Cape Verde",,,,,,,53000,55000,60000,65000,75000,103100,104000,122200,127000,128200,150000,174000,176200,176700,176900,96000,100000,100000,118300,124200,129200,237000,236100,252300,263547,242799,236577,252751,560000,690000,753511,793153,807957,776469,570553,620394.7511,597982.6004,600000,590304,548908,565809.684
Cambodia,40500,107000,136200,140000,129000,112500,112500,112500,112993.88,113487.76,113981.64,114475.52,114969.4,115463.28,115957.16,116451.04,116944.92,117438.8,117932.68,118426.56,118920.44,119414.32,119908.2,120402.08,120895.96,121389.84,121883.72,122377.6,122871.48,123365.36,123859.24,124353.12,124847,164515,162132,168810,256160,307782,211281,183503,277725.0543,499981.518,508688.5094,615123.328,1071179,1103880,1047394
Cameroon,65800,108500,130000,211300,228200,239000,296900,346700,392700,402500,480000,485500,634000,631000,676500,718000,536100,561000,582000,403400,284200,356600,363100,274800,295000,345000,361800,279000,277900,292600,273000,324114,243122,315100,355610,384059,424794,453051,470598,466050,318528.6,171007.2,248027.2,287208,275760,267208.848,343592.043
Canada,10180300,10247300,11628500,14626800,16367500,16712900,16833100,17466400,18472000,20846400,22453000,22097100,19653800,18107900,19382600,19688400,20378500,19946500,22379400,21273800,20601400,16586500,16818300,17516500,18104800,20291100,22856000,23981500,24653300,24602000,41767974,40451914,23323029,35884417,40701307,45229860,46726978,52103547,53718757,52583516,63277409.38,66078011.95,70467400.79,71526725.92,75528607,80228301.72,85406425.57
"Central African Republic",69500,71800,68900,74100,79500,88000,98400,103400,117200,122300,136100,129100,112300,114400,117700,123500,128400,122100,123700,128000,130300,120300,66300,68200,69200,74100,75100,85500,90500,83900,77273,46364,,,,,,,,,,,,,,,
Chad,55400,55000,50900,55100,59500,65500,72400,79400,90200,96300,106100,80100,82800,84500,87700,93500,104500,86600,86400,91100,93300,83400,83400,85200,86300,92100,93100,93000,98000,83900,77273,46364,46603.4666,46842.9333,47082.3999,47321.8665,47561.3331,47800.7998,48040.2664,48279.733,48519.19966,74653.8,52041.6,28080,28332,,
Chile,574700,690600,730000,636200,505200,509700,489900,589400,552700,558900,668800,885700,822400,651900,730800,825200,875200,992400,1144100,1263800,1363600,1405900,1905800,2360000,2961700,3197200,3621900,4610000,5149800,5187700,5174876,5315623,4986727,5246787,5463753,5939020,6016649,7190963,8021939,8097314,9269026,10949863,12892856,13806283,14347893,15006762,16362437
China,,,,,710000,1000000,1050000,1110000,1540000,2519000,2568000,3236000,3942000,3836000,5000000,7300000,10000000,12500000,17000000,11080000,16596100,19520000,27345000,31312500,37601000,47564500,51770100,52277000,53234000,55853100,61891807,72660653,83671798,86040642,119789024,136721623,158013351,183613132,191001220,229062099,266293020,292160158,318475924,352795296,390878784,436183969,487960477
Colombia,3010200,2959700,2963600,3147300,3118000,3376100,3730000,4117300,4747100,5052400,4808200,4570100,6701500,6583900,5737400,5737300,5731300,5598500,5460000,5565100,5266700,5539900,6232100,6930200,7686500,7863300,8342100,9188900,9289700,8619200,8568734,9604390,9424850,9142585,8829094,9984424,10616356,11630594,12338706,12115330,16932435,18768534.77,22012458.84,26929238,28675159,30909723,32261846.87
Comoros,,,,,,,,,,,,,,,27000,32800,25900,25900,25900,26000,26000,26000,26000,26000,26000,27300,27300,,,,,,,,,,,,,,,,,,,,
"Congo (Kinshasa)",305000,325900,327800,363700,464100,445000,462800,488100,569900,577700,439200,492600,377700,330700,338000,131500,168900,200800,216200,202600,206700,150400,116400,83700,177600,165828.5714,154057.1429,142285.7143,130514.2857,118742.8571,106971.4286,95200,108057,120914,133771,146628,159485,172342,185199,198056,210913,252408.1796,471536.2046,456000,456228,476352.9986,416032.595
"Congo (Brazzaville)",55800,58600,54900,58600,63500,69000,77400,85400,102200,113300,117100,154100,158300,216900,227700,248500,248400,220100,219700,233800,238900,228900,228900,230800,231800,266900,252900,244500,240900,132200,127541,95188,46967,52268,93606.9185,134945.8369,176284.7554,217623.6738,258962.5923,300301.5107,341640.4292,438178.4704,703966.4211,652452,553944,657926.892,577779.4109
"Costa Rica",255900,280400,307300,314400,374300,371800,390500,326800,321300,366000,431200,427600,458600,379600,322500,310000,334700,347600,400600,440800,467000,507600,622800,690300,773200,870400,917900,991500,1169500,1055300,877833,737895,675146,749885,901402,953217,943143,1017054,1023665,932581,1697893.889,1829514.947,1770111.378,1498996,1427414,1525922.258,1529301.871
"Ivory Coast",108700,51000,47900,51600,56500,95000,113700,120400,132200,137300,151100,379100,382300,388500,397700,182700,184900,183400,190700,218200,200200,177700,195100,186200,156900,174700,178700,157600,162400,259600,107979,46364,98555.2222,150746.4444,202937.6667,255128.8889,307320.1111,359511.3333,411702.5556,463893.7778,516085,89791.86777,39485.4722,234996,237120,359260.512,428597.79
Croatia,,,,,,,,,,,,,,,,,,,,,,113400,215100,432200,624000,644.1,727200,767200,920000,926000,1072000,1245000,1356000,1582000,1743000,2099000,2148000,1545318,1752603,1679197,1577226,1812519,1872799,1716702,1756070,1782666,1875433
Cuba,873500,979200,988300,805500,689200,711100,716600,634800,725500,819400,675600,650700,135000,839400,839100,894400,913200,889000,963900,989800,1137500,830600,733000,624100,730900,823700,928700,1117000,1138400,1259000,1007193,882309,588700,610957,743256,812781,811559,857213,861352,780484,1578011.789,1478595.959,1313502.684,1395072,1135200,1294458.246,1223081.235
Cyprus,106500,150200,201000,233100,125700,135800,225300,266300,315300,387500,440800,455000,454300,485300,563000,613400,620500,683700,696900,747700,813700,819700,946800,1011000,1233900,1218900,1214100,1278100,1346400,1336700,1396076,1503427,1704780,1882981,2013254,1920516,1944138,2071648,2111205,1943949,1583627,1263117,1285976,1211208,688368,23404.512,224751.8
"Czech Republic",1171900,1092500,1364400,1367000,1514700,1621000,1656800,1538100,1680300,1758600,1460800,955000,852600,908400,910700,980300,991000,1069600,1153800,1168800,1095700,837400,973800,1024900,1071600,1284600,1393600,1447800,1600800,1852600,2229216,2565808,2808793,3391474,4219478,4706226,4921600,4869586,4974879,5048360,5145187,4902816,3594882,5186676,5009995,4971616.027,5968787.965
Denmark,1775300,2056800,2284900,2409000,2401900,2518100,2795700,2946800,3117200,3556200,3329700,3065000,3536900,3947700,3229200,3494000,3834000,4148100,4376700,4720600,4840300,4582000,4826800,5077900,5381000,5689300,5892000,6236400,5946600,5767700,5922623,6382092,6322432,5886037,6428701,551345,582011,,,,,,,,,,
Djibouti,,,,,,,,,28000,29000,62500,88700,93000,110000,115000,119000,117000,124400,124900,130000,130500,130500,,,,,,,,,,,,,,,,,,,,,,,,,
"Dominican Republic",128800,182700,191500,150000,160000,302100,359300,424800,429600,454600,466300,440300,413900,446700,605000,733600,614500,298700,350500,479500,718000,264200,322900,327900,300200,67400,29500,33600,33500,10400,11197,11994,12791,13588,14385,15182,15979,16776,17573,18370,19167,28232.1,28442.05,20004,16128,14463.036,11903.078
Ecuador,419500,457500,437800,380200,362200,448100,463300,528600,593300,632900,701000,691700,676300,618000,634000,664200,697200,692000,683700,741800,762500,752300,1473900,2122400,2118700,1670900,1925200,1790600,1918800,1386700,1318518,1284922,1184098,1521249,1828303,2011004,2110423,2630759,2926821,2896528,4818305,4714115,4758406.307,5157521,5675088,5677816,5268596.49
Egypt,542500,515400,623100,656300,837000,916900,1112700,1282400,1426300,1689800,2027700,2232600,2433200,2617700,2786200,2786200,2350100,2891200,3192100,3418600,3239200,2595400,3608600,2880500,3537500,3897200,4282400,4416300,3894900,4620100,4521702,4389163,4526688,4180814,4621310,4888146,4988262,5829044,6688999,6215870,9518106.013,7708160.107,9081175.146,10593780.18,10278013.11,11131540.69,12430627.71
"El Salvador",138200,146000,140000,147000,155000,160000,170000,210600,225300,257800,264600,241800,254800,265500,360200,395000,467600,444100,448500,617800,524900,577400,682900,1242500,1617100,1698000,1800000,1700600,1694000,1624100,1960363,1692334,1804307,2182463,2391159,2540564,2579145,2536820,2279763,1996982,1816391.104,2151274,2523296,2509003,2816524,2597649,2603129
"Equatorial Guinea",,8500,9000,9500,10000,10500,11000,12000,12000,13000,13300,13300,13300,13300,13400,13700,13700,13700,27600,14000,14000,14000,14000,14000,14000,14700,14700,20900,20800,21230.7819,21661.5637,22092.3456,22523.1275,22953.9093,23384.6912,23815.473,24246.2549,24677.0368,25107.8186,25538.6005,25969.38236,130197.6,316620.85,401712,303024,400759.0148,458222.461
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53074.43,66926.856
Estonia,,,,,,,,,,,,,,,,,,,,,,,146300,127700,157300,168600,149400,230500,297400,302000,277595,277768,304135,395485,509556,577808,598123,651323,685582,395532,582320.2028,614933,914519,627588,602880,512388.96,346281
Ethiopia,231600,263100,288500,309200,268700,244300,288000,226100,185800,197400,242900,327600,335300,357500,398800,471200,527500,594100,592600,650800,620300,635600,756400,752000,716400,749900,743000,772300,789900,861400,944595,1027528,1103184,1117329,1403293,1667316,1720306,2290179,2715017,2914056,3347022,4440917.691,5001121.865,5671501,6274582,7074779.525,8242114.569
Fiji,,,,257100,296200,300000,313000,305000,280000,310000,322000,319300,330000,309300,324800,320200,313400,309700,382000,458800,433400,413700,426000,424200,464600,494500,479600,516900,516200,549800,586043,612727,715000,972000,836719,870571,932394,960546,946138,1146591,1259009,1276205.48,1225268.562,1161936,1243824,1336976,1402765
Finland,1279500,1394800,1535800,1697500,1884600,2048300,2040400,1836300,1993400,2345800,2512200,2751100,2815100,2797300,2991300,3153300,2987800,3626100,4009900,4299500,4450200,3998700,3898400,3947500,4492000,5211900,5597500,6002300,6771100,6241600,6828143,6697556,6415606,6183906,7049416,7075195,7597125,8288683,7916485,7423265,8685772.868,9508050,10731828.49,10467321,10992792,13035848,13754228
France,9108000,9569200,11285100,11957500,12159300,13112800,14301900,15431300,16821200,17967000,19521000,21591200,22372400,23278100,23694300,24491900,25211400,27950200,30667300,33975500,35963900,33127800,33963900,35625600,38170400,36020400,41252600,43400700,42232400,49536300,52581312,50476541,49305864,47258820,48543473,52477178,59537872,61551258,61214656,58318312,60864422.11,64185339.34,64683769.02,63925151,63434263,65039503,65362743
Gabon,120200,125500,122800,130300,136200,139700,190400,176700,170000,175000,331100,340000,421000,428300,436100,456000,459500,393100,382800,406700,398300,436000,471400,302300,505200,508200,431300,468500,466700,423100,446688,373904,365877,385529,430873,465343,508368,535324,545640,524867,243635.529,121233.3957,42729.31947,74263.3116,105797.3038,137331.296,77319.779
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11284,146784,151776,3035.52,44330
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,169600,176900,152400,110500,110100,158600,117521,110800,246609,303802,228560,249131,271553,304139,310222,294400,164446,222630,178363,189316,196589,232263.6,220448.206
Germany,6498000,7029200,7919100,7371300,8886900,9369200,10418600,10907500,11709800,12843900,13046400,12964400,12755000,13099900,14051800,14551300,15174000,17011400,17894900,19056900,22146900,24829500,27577800,29362600,32465300,34680100,40118400,45804500,49279800,54652800,57962865,56389365,61889678,72693124,82099657,90788848,99647314,106101747,107941584,103396735,97330734.28,107042775.8,105978474.5,109062321.5,112353098.6,118108023.5,124743941.9
Ghana,116700,135600,131700,135600,148200,153800,233500,248800,309700,330400,279000,288800,230000,271400,261000,252600,247900,224400,247800,231900,188100,191700,206000,152400,182500,185900,197200,210600,209800,304100,314335,301135,255630,241111,96444,108541.8249,120639.6499,132737.4748,144835.2997,156933.1247,169030.9496,491583.0344,691271.9614,396372,407544,390457.776,359516.243
Greece,1614700,2021400,2412600,2802600,2304600,2832600,3541000,3883900,4670500,5021100,4891300,4900700,5633900,5811800,6878400,7456600,6479500,6567600,6659700,6632000,6134600,4937000,5465500,5478100,5812900,6006000,6396000,7060800,6403400,6590700,7937434,8430333,7579225,7518932,9276954,9452219,9481314,10206223,9442743,8795133,10352657.53,9569211.419,8785275.456,8761116,11152236,11237053.84,13150288.82
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255510,1172372,,,,,,,
Guatemala,112500,101100,98000,43000,88800,113500,119000,137800,136300,156300,118900,124400,114600,99500,124000,108400,103100,114800,98900,110200,156000,165000,230000,240000,252000,300000,300000,508400,506400,490357.6667,474315.3333,458273,442230.6667,426188.3333,410146,394103.6667,378061.3333,362019,345976.6667,329934.3333,313892,326146.2062,288013.9008,78264,69768,93129,111830
Guinea,48900,49000,51000,54500,56900,65000,65000,66000,71000,72000,80000,128000,131000,129200,132000,136000,25700,30400,26600,39700,41300,42200,23300,24200,45000,35000,36300,36300,36100,58500,,,,,,,,,,,,,,,,,
"Guinea Bissau",,,,,,,,,20000,20000,22200,22200,20600,21000,21900,22500,19500,20500,20500,20500,20500,20500,20500,20500,20500,20500,20500,20500,20400,,,,,,,,,,,,,,,,,,
Guyana,17800,18700,19000,20000,22000,24000,26000,27000,27000,27500,27500,81500,93000,93000,100000,104000,122500,128500,135200,143000,145700,111900,115300,115300,115300,121100,126000,126000,125500,70400,73256,47800,72840,97880,122920,147960,173000,198040,223080,248120,273160,340267.6232,247780.3477,,,,
Haiti,10400,10600,11000,11500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,295600,269900,240600,280400,315800,298600,288700,324400,359800,414200,507800,410600,377000,435900,439500,451000,319600,425500,482300,573900,609700,447300,437500,602200,596277.6471,590355.2941,584432.9412,578510.5882,572588.2353,566665.8824,560743.5294,554821.1765,548898.8235,542976.4706,537054.1176,531131.7647,525209.4118,519287.0588,513364.7059,507442.3529,501520,423655.3256,422016.8876,372972,239124,251149.784,242410.791
"Hong Kong",,,,,,,,,,,,,,,,,,,,,,,,,,,,5957200,12254000,12592600,14377973,14064286,15636216,13024791,17892816,20229512,21796158,24133664,25401266,23973030,28347688,30293677,32247332.08,34644497,37933773,41867157,43454423.34
Hungary,282300,268200,266300,330000,456500,414100,427200,555000,659000,830200,874300,1017000,1020700,957300,1038500,1116100,1150600,1231400,1176400,1316300,1363100,910700,1029100,1216900,1325400,1310900,1563400,1634700,1749200,1943500,2197521,2023385,2098760,2260849,2546234,2735214,2591666,3133574,3111575,2952885,12477063.18,13729553.53,12289555.08,13926540,16482060,20042184.96,21399963
Iceland,457900,494100,545800,592800,611200,590200,601500,645000,688000,694000,541500,522100,574300,601400,710100,778000,808400,910100,844700,735900,759500,772600,767100,801000,1031200,1097000,1239100,1334400,1592700,1350200,1431818,1357946,1198920,1133775,1332811,1528929,1536157,1720496,1423422,1364651,1851416.842,2150527,2400160,2602714,3035882.779,4065514.485,5431541.513
India,2671600,2554000,3285800,3391600,3037300,3839900,4534000,5147500,6099600,6546800,6603100,7574500,8391700,9164800,10125700,10993800,11785200,12668600,12863100,12740100,10862200,10717400,11127100,9441600,11518400,14260600,13394600,16039800,16521000,16005400,17299483,16862737,17633019,19455085,23934074,27879461,40288794,51897450,49877935,54446373,64374253.8,73996912,72151828.89,75589071,82718882.88,98927860,119577835
Indonesia,826400,994500,1286800,1787400,2219700,2527500,3103200,3781300,4431100,4656100,5059100,6098100,6028700,5567500,6494300,6468100,7115400,7568900,8823700,8983400,9223100,10401800,11176800,12009000,13924500,15977200,17138800,12650200,12613600,8046800,9916365,12453812,12113452,12221066,26780550,26835524,29867483,30405918,29766093,27421235,59384361.61,70912258.11,79405799.81,81721356,85215879.51,90095129.24,96529128.09
Iran,715600,761400,894800,1141600,1361900,1949400,2499100,3005400,3333500,2168700,1998100,1539700,2127800,3190900,4087800,3422000,4670600,4846900,4486800,4882600,5632600,5537500,4895600,5351800,5803500,6290600,7609600,9804100,9200400,8277300,8722145,16485326,9891522,16301238,11877705,12708354,13623038,13915755,12029236,13052716,18760850.38,19113946.16,17687478.52,16580818.01,16825260.83,15112081.72,15520079.98
Iraq,197700,235600,186200,208800,290900,387600,568000,672400,675300,687800,619900,457000,480600,454000,435000,540000,535000,535000,1113000,1160800,701600,27700,53000,42250,31500,69601.8125,107703.625,145805.4375,183907.25,222009.0625,260110.875,298212.6875,336314.5,374416.3125,412518.125,450619.9375,488721.75,526823.5625,564925.375,603027.1875,641129,761778.1744,784944.253,476484,476484,484803.6783,491962.565
Ireland,1476300,1544200,1408800,1496300,1474600,1475700,1578100,1675600,1781300,2022500,1830200,1978600,1949100,1780800,1838500,1828800,1972000,2279000,3675600,4376300,4812300,4764600,5006000,4650400,4825700,6586500,7676800,8963700,10401200,11948800,13983022,15450847,19728801,28863657,34748853,42872544,50737809,60099058,69447262,77747207,84784226,89956333.51,92637189.19,93408036,98449140,114739133,125648741
Israel,485000,1057400,1137100,1163500,1214300,1053700,1299800,1454100,1519700,1584000,1483300,1585200,1480800,1578700,1669400,1802700,1828600,2009700,1894600,2118000,2004000,2047500,2391200,2569400,2980400,3453400,3694600,3753600,3698500,4033200,4442967,3967140,3708138,3677879,4968931,4392448,4357151,4662615,4563041,4605452,5084798,5151469,5381980,5565864,5886728,6064478,6505765
Italy,6743700,7644100,7462200,8189900,8631400,8360600,8238100,9424100,9507000,9462500,9955800,10493300,11611000,11996600,12593600,14408000,13811100,15268100,15649200,17437700,19750000,18846800,21766700,21901400,22959300,23665800,25838500,28183900,27462700,28281000,30418137,31031074,28244627,36345771,35922093,36115764,36709131,37830745,30672048,33194501,32645164,33923370.51,31072962.16,27846220,27193939,28082416.19,28861321.18
Jamaica,278700,425400,554900,568500,743300,696800,706500,601800,705900,795300,722700,727800,729600,716300,826000,887600,1058600,1257500,1188700,1210800,1003600,894000,983200,1037800,1011000,1126400,1388300,1400100,1453900,1669800,1922123,1946123,2016000,1838047,2007765,1573785,1526571,1618165,1644056,1380000,1046568,713136,379704,46272,76244,92836,136744
Japan,16315100,17880500,20169500,25393100,27485700,27281400,29566000,36177400,40554700,45367800,45144500,48061200,46394200,46554000,50452800,51294700,52489800,57757700,62087500,69321696,76223800,78719800,81378400,80063904,83913504,91797000,95913504,94997600,101701200,105994496,109123312,107823469,109037841,103988547,101740600,102279015,102845319,99842338,97022471,86896527,109617021,89788818,98907859,107573000,110547000,114128000,117706000
Jordan,118800,119600,119900,162300,243400,379900,475500,557300,728400,914300,1112600,1443300,1667300,1457300,1327600,1310200,1132000,1178000,1225900,1204000,963900,797200,1109300,1185600,1219500,1270000,1299200,1353400,1186700,1252200,1281997,1178058,1299699,1353444,1660235,1737165,2046457,2246212,2355285,2323750,3077036.696,3267109.736,3438356,3294911,3211795,3065145,3181283
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,5273400,706400,702300,1117300,568000,568000,565800,467200,461283,500981,756959,1009731,834760,1160286,1283250,1295050,1275624,1192714,3098327,3786453.064,4064819.023,4785588,4918608,5081631.864,5007869.298
Kenya,171500,188000,216800,340800,382800,361500,449600,237300,363300,377400,392500,408700,391300,435500,479200,558700,611300,655800,720900,760500,794400,759900,721400,769500,753500,740400,778600,835700,1138400,1357800,1554949,1418183,1599843,1678160,2005473,2424382,2685148,2857464,2880546,2948920,4039583,4508698.012,4653459.735,4516500,4448530.528,4398403.748,4532296.37
