Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Cameroon,386.3268425,387.0104106,383.4035606,394.5964343,411.642068,412.0680582,403.1249566,386.6806497,358.718898,322.9828799,295.5263879,265.1018406,245.1323039,243.0387321,244.0821744,254.4987256,264.3126261,262.2253376,246.9895914
Canada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cayman Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Central African Republic",458.7617751,456.5700416,454.3609646,461.4657637,470.9874004,472.1004462,472.6344226,471.1081743,461.7851774,448.4502226,434.5103966,419.3345508,413.086389,406.8249495,393.0411716,379.9127609,362.0208816,347.327026,347.3269937
Chad,241.7892467,244.9903933,211.3807285,203.9444065,195.4569097,198.9212618,205.6306996,210.7118611,215.0985253,222.9130902,225.9412138,210.483636,195.3364093,179.3512435,170.2747521,167.2837741,169.9336063,172.3014851,164.8319582
"Channel Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,0.014787937,0.038875055,0.046421317,0.051512681,0.048884307,0.039200381,0.06286997,0.051774846,0.029252642,0.016225225,0.008669239,0.005816853,0.000419185,0.000146929,9.52E-05,6.59E-05,5.04E-06,,
Colombia,24.01718679,37.36676007,32.20443438,27.6807175,21.19795771,17.67656521,17.29537687,18.34279984,11.41201994,11.15898959,16.42835354,8.316285535,8.251943068,7.024696603,5.484011842,6.939402111,10.83397512,7.47708519,8.501371736
Comoros,71.78837594,69.98803731,68.29388214,66.68575632,65.13068667,63.6076027,62.11258455,60.64766904,59.21393978,57.80904893,52.97696376,35.17799875,68.85261755,71.68605725,2.901012655,1.672165519,1.436657001,3.968595265,18.75836515
"Congo (Kinshasa)",475.6758771,473.6078115,470.3684878,476.1494488,483.4280904,485.0501664,484.5461612,481.9267431,471.4284165,452.1751915,428.3077715,399.5854342,362.9999147,327.6229798,308.3863485,308.8253201,322.7710218,329.1286545,319.8410165
"Congo (Brazzaville)",384.5978474,373.1081782,347.4708009,338.8989746,334.5098146,322.760591,305.8548098,281.8256799,249.159227,226.3195349,220.9246332,224.3807627,224.6254432,231.0348565,231.8452849,226.7139447,233.3804323,240.6366563,235.0743074
"Costa Rica",1.354889464,0.965348726,0.71133864,0.492652074,0.871650334,2.360783132,1.908742012,0.793321826,0.618401081,0.165586143,0.068660784,0.006166825,0.003656751,0.0033,0.003,0.0027,0.002332678,0.006926471,0.040004458
"Ivory Coast",514.6153126,519.4744541,519.634201,520.0887656,518.6743068,510.0392476,506.5677721,509.9826563,510.0815748,494.4815949,469.2694823,442.1083196,396.275514,338.8686799,315.0741498,320.0353756,354.656096,362.3648106,330.5981605
Croatia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Czech Republic",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,4.840882695,4.638851748,4.466660716,4.318304697,4.18569846,4.062154713,3.947295549,3.840887907,3.738943654,4.326689197,1.602978684,3.419329443,3.307057103,2.542266693,14.00532377,13.82062224,19.81161457,20.72178068,35.20855496
Dominica,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Dominican Republic",0.326608569,0.27764611,0.350613991,0.406777909,0.616191681,0.987843143,0.893104016,0.67612871,0.453964279,0.400946423,0.599600204,0.386289105,0.225224114,0.135688814,0.10108688,0.137552043,0.162905693,0.060267689,0.120266945
Ecuador,282.8498213,289.3593617,226.504206,133.6305468,72.50930658,42.31693273,24.07265485,20.31538775,11.54627007,9.569044605,4.277030904,2.744030776,1.206352867,0.803937546,0.520577884,1.308074929,2.478234814,2.60669563,3.320357225
"El Salvador",0.629994252,0.300869113,0.096669129,0.069855531,0.091590743,0.054534459,0.039704501,0.032271624,0.02651139,0.015999898,0.015135499,0.007931818,0.010266146,0.004716933,0.004695166,0.001557634,0.009300199,,
"Equatorial Guinea",404.8269491,407.2162011,409.8130586,415.2518677,418.365881,411.5021874,404.2236142,398.1472241,378.2437831,351.2897784,339.9855877,342.4018175,357.7504071,365.7456439,360.9496085,339.4767131,306.971554,285.7232284,269.0092791
Eritrea,21.56374091,22.93364147,13.22943146,19.02750203,5.549286733,9.792500176,5.632907033,12.53712615,6.780436871,8.86304777,26.32791631,23.85772856,16.14809865,15.02657512,33.12422013,19.19817352,25.63586943,33.96765326,28.87977486
Estonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Swaziland,2.884342143,4.915260209,2.348117125,1.194209133,1.997494432,0.966866624,0.534287467,0.287728384,0.197288977,0.358000466,0.898861331,1.828975774,1.85970172,3.161187713,2.318937007,0.507876945,1.12208978,2.29880678,0.842354065
Ethiopia,157.3058968,157.3059061,155.2750456,183.5151992,218.7631387,161.1322555,145.5092016,121.6852548,90.65570072,123.3511747,128.4019575,116.1315681,116.1864701,111.5998453,57.10472156,52.77351389,41.41276624,36.74142904,31.81495011
"Faroe Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"French Polynesia",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,382.7911873,362.0310841,324.1176425,270.8247156,207.3810671,154.2857143,123.9126969,110.6592918,118.8735481,145.9496152,177.8226834,212.7222077,245.5344615,272.8337378,285.7377186,284.4390021,270.6732766,254.2400955,248.2263982
Gambia,394.9046374,382.6898616,370.4904281,358.4757832,346.9112423,335.9492662,325.6746703,316.0119914,306.841699,297.9755522,289.2746427,257.2610763,274.8175872,236.9934838,142.0245776,195.0442503,116.5301931,53.02091332,65.99733695
Georgia,5.616560831,10.19339524,11.13067982,7.454764208,6.081688674,3.681622764,1.408215385,0.575981569,0.144836576,0.02427538,,,,,,,,,
Germany,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,437.5271865,422.142176,393.2308182,372.8490681,354.120762,339.0323328,333.3359846,322.3310576,333.7228427,351.3936961,364.1504262,379.5248906,374.2935094,349.2775628,315.7649659,277.1867834,235.9981219,212.5594029,224.3415786
Gibraltar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,7.239710762,4.740970606,4.580051793,3.900661459,3.532265669,4.707148256,3.619849908,1.739592851,0.796408002,0.766588475,0.874348426,0.705440835,0.542234997,0.616888789,0.55112942,0.649345357,0.451796991,0.343006025,0.270414531
Guinea,458.0795281,450.8240504,428.2877966,404.5248213,369.4791764,342.007457,335.4980934,343.6890474,370.1650594,398.1406939,414.6624153,426.8950149,427.7964054,408.0786786,381.0913311,356.6410744,331.4746243,311.5302271,283.8873937
"Guinea Bissau",474.5381065,395.6882255,311.1361596,226.9661661,146.4241883,98.44966024,77.99753481,72.80958099,89.01914114,113.7952181,134.3672645,140.552503,128.7460724,113.3917667,93.89972897,79.76769608,71.35018744,78.33072413,123.3119067
Guyana,45.03440388,50.95772176,41.16065087,51.91091094,54.19605035,73.15226307,37.01956896,21.02810937,24.03138662,26.84969467,43.79728594,54.64682878,57.69750115,75.67554041,29.2256321,23.49390761,24.98045667,32.55213372,44.37058974
Haiti,12.0691974,11.66606404,11.28187359,10.91487504,10.56311368,10.22536732,9.725810223,8.639539011,10.39097804,9.005948294,8.734245413,9.029760876,6.529322114,5.314906059,3.494225223,3.435573808,3.796213204,3.554675533,1.610034702
Honduras,8.647562703,5.789013709,4.023074485,3.203084207,3.807841637,3.459555145,2.494953478,2.115093611,1.624115648,1.745769195,1.766132049,1.317919078,1.108633002,0.918100009,0.561268573,0.587438152,0.741887201,0.219651503,0.132882286
"Hong Kong",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,19.93267884,19.96317271,18.50166212,19.4209746,21.26709819,22.68605803,18.23175408,17.34436763,17.92762466,18.20275144,17.51668763,14.75529841,11.85404234,9.157489868,9.19949598,9.669678026,9.990969069,7.472873162,5.330432232
Indonesia,9.296527203,9.04560158,8.803346777,8.569032345,6.517010366,9.73724946,8.08944732,7.702329689,7.501150201,7.30436658,11.02197586,9.892100551,9.680935427,8.130221589,6.101774546,5.384404609,5.536117937,6.77378967,3.866192989
Iran,29.41470467,28.44067652,22.63818196,33.8628384,19.62463153,26.61700479,22.07602623,21.56375664,11.33390983,5.833357947,2.45152042,2.140830438,0.979827986,0.613170231,0.452457235,0.20830241,0.099671944,0.072843823,
Iraq,0.608900555,0.401962083,0.293722998,0.086388294,0.043264759,0.012571802,0.006445726,0.000551198,0.000541984,,,,,,,,,,
Ireland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Isle of Man",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,213.1907537,212.4899261,207.0293193,196.7333858,166.1532942,127.3081259,100.0526733,78.0197424,67.67506239,67.9407052,67.71036607,67.86434473,73.35589825,82.48376878,83.86618236,72.16572404,70.37735479,70.09764373,70.09764252
Kiribati,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"North Korea",10.11711152,15.90551763,1.819041873,1.799007033,2.92322567,1.212221983,1.382207751,0.460028889,1.749884963,1.533949108,1.410415018,1.739587851,2.256263403,1.479998245,1.076695576,0.753423251,0.275142917,0.460732778,0.360643545
"South Korea",1.261251917,0.765398937,0.535421766,0.346627838,0.254526386,0.401575325,0.599421738,0.648810349,0.305567723,0.259964259,0.365319818,0.144905496,0.112435093,0.108677147,0.15723124,0.176241618,0.168682214,0.12189844,0.139865255
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kyrgyzstan,0.003126502,0.007233247,0.704534293,0.119675985,0.023661617,0.057088511,0.079309184,0.023739935,0.004391449,0.000961291,0.000709322,,,,,,,,
Laos,62.71910207,29.54880292,22.20699191,20.03635078,16.53121176,12.95541337,23.26193004,22.21718636,21.50063615,15.03337555,15.74084923,10.86510927,28.7628466,23.30099769,29.90037069,22.30114139,7.76723886,5.626682587,4.201254144
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,478.3399516,475.1771201,461.7319183,446.4457086,428.7016361,404.6264365,388.8059363,383.1794058,383.3316287,368.8136449,345.7721818,330.4126552,307.9030636,317.2799145,337.5731849,346.9723934,386.3047518,401.1095601,361.5039793
Libya,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Macau,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,57.16661954,68.18175808,53.67971674,68.29460658,46.62351137,35.94355632,35.26036314,22.78192525,23.47268589,42.91988255,42.24447844,36.55312254,71.35712253,65.20949047,45.77574035,97.31675393,56.57913817,75.66505026,82.39677899
Malawi,426.5290345,426.3914952,397.8377216,363.757536,337.6072208,329.4738218,342.3355247,370.0795275,391.9966194,394.2922932,386.0184961,362.7755108,314.0150597,267.8550493,237.003846,217.0362379,210.6643244,216.2636254,213.6402506
Malaysia,13.69412678,13.47583839,11.37932637,6.415291431,6.10743084,5.419297331,5.051150773,3.78737554,5.572587752,5.367761522,4.603299947,3.450147377,3.149492529,2.478036167,2.634213469,0.199861583,0.216720738,0.06831776,
Maldives,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,406.2293997,407.446483,416.4582776,423.808857,429.3725854,431.2402739,405.7103417,388.8055156,379.0587334,374.5623114,383.6034269,404.7329505,435.6505826,452.8159338,441.0073855,391.82931,384.2218129,386.7775536,386.7775323
Malta,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Marshall Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,147.9531917,151.3455607,118.5642546,113.4756663,90.82261233,81.77870629,72.44012355,70.76882148,61.1385043,31.63722134,38.83177838,47.57539363,28.42046051,33.2162671,49.20280221,61.60881634,71.50059132,55.48778751,39.4146497
Mauritius,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,3.523961028,2.349155179,2.144590081,1.747243139,1.536910674,1.319996049,1.102290739,1.019936056,1.003095253,1.133483514,0.506773445,0.458175954,0.334984664,0.196458898,0.257052284,0.200086536,0.210694566,0.278231521,0.300159537
Micronesia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,0.00010419,0.0004,0.000645057,0.000134305,3.32E-05,,,,,,,,,,,,,,
Mozambique,492.5575283,507.7471133,499.4648038,488.0927865,455.544596,417.8684739,403.9347426,399.4471728,399.7912428,402.3027058,398.4102291,389.9215711,381.7795054,376.9797148,364.8343587,355.8754398,344.8206302,326.3972814,305.3587351
"Burma (Myanmar)",55.75968257,54.572541,53.48648156,52.49853771,51.60389401,50.79441377,34.6903249,43.53866819,52.95996827,49.89918704,66.98485824,43.49208867,61.85912907,19.82535267,12.33130286,8.685523909,5.117625569,3.800648668,3.404073238
Namibia,58.14904492,71.08808949,47.89964855,45.29820896,69.66646371,42.44506119,43.57059547,12.97386015,7.456567069,3.364176155,1.539970865,2.134507877,3.364340062,4.550900365,14.48804725,10.87924904,22.11748011,46.74943185,26.70559625
Nauru,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,7.179432869,8.206093558,12.34530403,10.40502157,4.899931885,5.013072956,4.887541738,5.721908459,4.164469951,3.28600662,3.866686544,3.032306254,2.342118864,1.308273158,0.625463015,0.571674941,0.426081818,0.386973842,0.439941866
Netherlands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"New Caledonia",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"New Zealand",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,13.53656178,5.910647046,4.277445331,3.682680794,3.730059023,3.543412063,1.638309604,0.703671798,0.390083393,0.307824688,0.344584109,0.454462895,0.5989198,0.555879283,0.539291246,1.062421888,2.886604382,4.975272544,7.142677445
Niger,317.2965313,317.4816132,328.3029483,346.8249443,362.8113821,355.2422648,370.732713,386.6793178,409.0955079,419.1039637,425.637534,427.8817069,430.5082902,420.4918028,400.2508916,369.8298486,358.7428301,356.5706254,356.5706127
Nigeria,438.7526127,429.0423566,412.9589519,409.157078,411.3888059,415.2785741,418.1665202,421.3259206,424.6553438,416.587205,398.9026203,372.5571831,347.7383259,328.6545794,314.4048621,296.0814002,281.3766366,283.0640745,291.9425142
"Macedonia (F.Y.R.O.M.)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Northern Mariana Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,0.002645534,0.000871475,0.001,0.0012,0.0013,0.0015,0.0017,0.0018,0.002,0.0021,0.002301545,,,,,,,,
Pakistan,7.329165682,7.231235293,6.572581985,6.144100356,4.438298746,5.362879304,5.278094981,5.063826583,4.526231315,5.885988966,8.195880561,10.57424753,8.97569486,7.547856192,7.152402412,5.062766186,6.006619112,4.750573882,3.38151511
Palau,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,0.372146521,0.326863313,0.775610576,1.526472656,1.696239407,1.198412174,0.533644275,0.403748244,0.23017984,0.236524254,0.124856167,0.103743524,0.243432263,0.202396744,0.266807763,0.149769069,0.207138839,0.201610569,0.194514638
"Papua New Guinea",260.5757244,254.3491,215.4952734,230.1200409,291.6891647,238.5072169,246.7370083,205.4442805,190.1330237,248.326819,169.6336727,139.981205,169.8801586,215.4132537,243.0290536,131.544523,177.6101984,177.8443046,184.4658649
Paraguay,35.7606909,13.86735441,13.94928446,6.864345348,3.364032962,1.793319883,3.866118614,6.209972076,1.589578214,0.410090941,0.080025608,0.004385523,,,,,,,
Peru,9.071095775,9.981909114,12.11548644,10.40074726,10.63499551,9.879979095,7.252963759,5.628341471,4.867806708,4.601339699,3.319805536,2.690468257,3.489213398,5.359031784,7.10217345,7.849095753,5.996424835,5.871873356,4.652540655
Philippines,2.635665097,2.441450225,2.562364423,3.249384154,3.451015078,3.027041591,2.329680787,2.171573426,1.413533307,1.093134553,0.978573131,0.430457998,0.338994057,0.305092413,0.249143429,0.472502903,0.290539862,0.305919688,0.176744881
Poland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Puerto Rico",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Russia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,223.1723758,213.3796614,171.7045836,144.9201604,126.803061,154.6117631,154.0194985,90.63843475,72.027476,158.1582721,126.3149024,39.28620594,71.45769895,121.4497882,219.8060762,341.9628314,585.537332,538.3392483,486.4873257
Samoa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"San Marino",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saint Thomas and Principe",224.758196,290.7294833,343.0722279,283.6075928,302.3755009,115.188732,31.82909028,14.55829029,36.57040007,35.14956475,15.19082784,45.75089014,56.80117201,48.12157688,8.961461628,10.31894464,11.01264141,10.81193321,13.9173206
"Saudi Arabia",3.99203285,1.809875893,1.495359633,0.958357051,0.664844102,0.555084395,0.651223133,0.23148194,0.029414232,0.0271886,0.013202077,0.030471608,0.035110525,0.014123414,0.012113357,0.032667185,0.1046591,0.066748751,0.022593203
Senegal,255.6432709,239.510818,193.5051743,164.9342075,125.7300821,110.8478238,117.6694776,101.914268,86.42398394,57.11850386,59.27611007,49.90711084,56.91736824,67.90232694,39.51374064,69.79720066,45.65600832,52.35478737,55.75255053
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sierra Leone",465.77847,468.7969401,458.0018809,439.7920506,414.0480438,388.2593064,374.6020064,379.9443072,413.8459329,442.1484408,458.7356577,453.6522978,447.4682336,432.6978172,409.3084475,403.7188704,391.3311864,364.1306779,320.4002955
Singapore,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saint Martin (Netherlands)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovakia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Solomon Islands",623.1537825,681.255346,649.7857701,539.9880238,743.5143393,613.7853651,591.2718492,319.1450932,185.880096,147.6481776,174.9486205,116.9097156,94.86017384,94.92145717,52.63348061,66.84966195,137.7121304,164.3434884,133.5902724
Somalia,125.5839274,125.9605306,126.188162,120.998385,119.9914,136.5642448,120.0676818,100.5631526,63.09933643,38.43658277,29.58538465,24.35339142,24.44766764,28.04547651,32.09920818,37.27226183,37.2624137,37.13495598,34.27427294
"South Africa",4.23059124,5.816383875,3.39083238,2.880828439,2.833272117,1.619654227,2.494975197,1.288076326,1.566107474,1.202923866,1.573697463,1.897170877,1.253202328,1.610255868,2.145966811,0.208896198,0.769112526,3.949675275,1.650732655
"South Sudan",380.0791238,373.7918924,347.2134983,332.8341262,315.7222008,300.6672964,289.3034341,276.7467406,267.1361068,255.0741841,243.9737318,235.8714211,232.6845862,234.3818415,236.1436158,240.3555844,244.5514986,245.7978692,235.9202742
Spain,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Sri Lanka",48.63309646,15.29347906,9.445144786,2.37700632,0.834259354,0.36482167,0.130461445,0.043386134,0.140764908,0.114726323,0.146774848,0.026429911,0.004870305,,,,,,
