Country,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"Saudi Arabia",,3,4,6,6,6,6,6,6,6
Serbia,,,4,4,4,5,5,5,5,5
Singapore,3,3,3,3,3,3,4,4,4,5
Slovakia,,3,3,4,4,4,4,4,4,4
Slovenia,,,,,,,,2,3,3
"South Africa",5,5,5,6,6,6,6,6,6,6
Spain,5,5,5,5,5,5,5,5,5,5
"Sri Lanka",,,,,5,5,5,5,5,5
Swaziland,,4,4,4,4,4,4,4,4,4
Sweden,4,4,4,4,4,4,4,4,4,4
Switzerland,5,5,5,5,5,5,5,5,5,5
Syria,,,,,,,,,,2
Taiwan,5,5,5,5,5,5,5,5,5,5
Thailand,4,4,5,5,5,5,5,5,5,5
"Timor Leste",,,,,,,,,,3
Tonga,,,,,,,,,,2
"Trinidad and Tobago",,3,3,4,4,4,4,4,4,4
Tunisia,1,1,1,2,3,3,3,3,3,3
Turkey,4,4,5,5,5,5,5,5,5,5
Ukraine,,,,,,,4,4,4,5
"United Arab Emirates",,,,,5,5,5,5,5,5
"United Kingdom",6,6,6,6,6,6,6,6,6,6
"United States",6,6,6,6,6,6,6,6,6,6
Uruguay,3,5,6,6,6,6,6,6,6,6
Uzbekistan,,,,,,,,3,4,5
Vanuatu,,,,,,,,,,2
Venezuela,4,4,3.8,3.6,3.4,3.2,3,3,4,5
Vietnam,,,,3,4,4,4,4,4,4
"West Bank and Gaza",,,,,3,3,3,3,4,5
Zambia,,,,,,,,,5,5
Zimbabwe,3,3,3,3,3,3,3,3,3,3
