Country,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Rwanda,,,,8,8,8,7,8,11,11
"Saudi Arabia",3,3,4,4,5,5,5,5,2,2
Senegal,3,3,3,3,3,6,6,6,6,6
Serbia,5,7,7,8,8,8,7,7,5,5
Seychelles,,,,,,4,4,4,2,
"Sierra Leone",,,,,,7,7,7,5,5
Singapore,9,9,10,10,10,10,10,10,8,8
Slovakia,9,9,9,9,9,9,9,8,7,7
Slovenia,6,6,6,6,5,4,4,4,3,3
"South Africa",5,5,9,9,9,10,10,7,5,5
Spain,5,6,6,6,6,6,6,6,5,5
"Sri Lanka",3,3,4,4,4,4,5,5,3,3
Suriname,,,,,5,5,5,4,,
Swaziland,,,,6,6,6,6,6,4,
Sweden,6,6,5,5,5,7,8,8,6,6
Switzerland,6,6,8,8,8,8,8,8,6,6
Syria,5,3,1,1,1,,,,,
Tajikistan,4,4,2,3,3,2,2,2,1,1
Tanzania,5,5,8,8,8,8,7,7,5,5
Thailand,5,5,4,4,4,5,5,5,3,3
"Timor Leste",3,2,1,1,1,2,2,2,,
"Trinidad and Tobago",6,5,8,8,8,8,9,9,7,7
Tunisia,3,2,3,3,3,3,3,3,2,2
Turkey,3,3,4,4,4,4,4,4,3,3
Uganda,3,3,7,7,7,7,7,7,6,6
Ukraine,8,8,9,9,9,9,9,9,8,8
"United Arab Emirates",3,3,4,4,4,4,4,4,2,2
"United Kingdom",10,10,9,9,9,10,10,10,7,7
"United States",7,7,8,8,8,9,9,9,11,11
Uruguay,4,5,5,5,5,4,4,4,4,4
Venezuela,4,4,3,2,2,1,1,2,1,1
Vietnam,4,6,7,8,8,8,8,8,7,7
Yemen,,,,,2,3,2,2,,
Zambia,7,6,9,9,9,9,9,9,7,7
Zimbabwe,6,6,8,7,6,7,7,7,5,5
